articleId,publishUrl,description,publishTime,Summary,allContent
148623,https://www.hk01.com/社會新聞/148623/東鐵癱瘓-港鐵平均不足兩天一事故-6年共罰款逾億元,港鐵事故不斷，東鐵線昨日（11日）更發生大癱瘓，全線一度停駛。《香港01》記者翻查資料，自2008年至2016年，若計算8分鐘或以上的列車服務延誤，港鐵平均每年發生約255宗事故，平均1.4天發生一宗。過往6年來，港鐵因嚴重延誤被罰款至少1.07億元，向乘客提供車費優惠。,2018-01-11 23:00:00,"['港鐵事故不斷，東鐵線昨日（11日）更發生大癱瘓，全線一度停駛。《香港01》記者翻查資料，自2008年至2016年，若計算8分鐘或以上的列車服務延誤，港鐵平均每年發生約255宗事故，平均1.4天發生一宗。', '過往6年來，港鐵因嚴重延誤被罰款至少1.07億元，向乘客提供車費優惠。', '昨早東鐵線事故，服務影響逾兩小時，按事故懲罰機制，若證實延誤是港鐵可控制範圍內因素引致，港鐵料罰款300萬元，撥作下年度車費優惠，回贈乘客。']","近年港鐵屢屢發生延誤事故，當中不少均屬嚴重服務延誤。政府與港鐵之間設有「服務表現安排」的鐵路事故懲罰機制，凡屬港鐵控制範圍之內的因素（包括機件故障及人為因素），兼達31分鐘或以上延誤的事故都須罰款，現時每宗事故的最高罰款額為 2,500 萬元。翻查過往資料，自2012年至去年首3季為止，港鐵合共已撥出1.07億元作為乘客票價優惠之用。
單計去年首3季，港鐵已發生9宗延誤時間達31分鐘或以上的嚴重事故。其中最為大型一次的是於8月5日。觀塘線因為傳輸數據的銅線出現鏽蝕，發生訊號故障，維修長達10.5小時才恢復，是歷來最長時間的延誤。
不過，港鐵最後僅以起點至終點的全程行車時間與正常行車時間相比，表示此事故期間最長的列車服務延誤時間只為83分鐘，僅需按懲罰機制撥出200萬元，引起爭議。
另一宗較為嚴重的，是發生於2017年5月18日。當時東鐵線因架空電纜故障，來往紅磡站至沙田站的列車服務中斷，搶修約4.5小時服務才陸續恢復正常，罰款750萬元；同年6月21日，南港島線列車於早上上班繁忙時間故障，延誤約70分鐘，罰款200萬元。
"
148803,https://www.hk01.com/社會新聞/148803/東鐵癱瘓-工會-訊號系統多年欠更新-最少捱到2019年,港鐵東鐵線今日（11日）早上發生訊號故障，一度全線停駛，後備系統要在約2小時後才能恢復列車服務。現時東鐵線正更換訊號系統，每晚收車之後都要通宵進行試驗，暫未能排除和事故完全無關。另外，有港鐵工會代表稱，除了東鐵線之外，其他港鐵線路均有「雙重保險」，即使中央訊號系統故障，亦能以站和站之間的訊號系統作基本列車運作，但東鐵線卻遲遲未有引入，預料至少要到2019年新訊號系統啟用後，才能有較明顯改善。,2018-01-11 11:41:00,"['港鐵東鐵線今日（11日）早上發生訊號故障，一度全線停駛，後備系統要在約2小時後才能恢復列車服務。現時東鐵線正更換訊號系統，每晚收車之後都要通宵進行試驗，暫未能排除和事故完全無關。', '另外，有港鐵工會代表稱，除了東鐵線之外，其他港鐵線路均有「雙重保險」，即使中央訊號系統故障，亦能以站和站之間的訊號系統作基本列車運作，但東鐵線卻遲遲未有引入，預料至少要到2019年新訊號系統啟用後，才能有較明顯改善。']","港鐵今日（11日）早上出現嚴重故障，早上9時左右，港鐵車務控制中心監察到東鐵線訊號系統伺服器運作得不暢順，但轉換至後備系統亦未能改善，需要人手重啟，但亦不成功。港鐵遂決定全面暫停東鐵線服務，有14班列車停在車站之間，大量乘客滯留車廂。另外，港鐵雖有安排接駁巴士疏導乘客，但因受影響乘客數目太多，不論是接駁巴士或其他交通工具都大排長龍。至早上11時30分左右，事發約2小時之後，港鐵才公布列車服務恢復，並以後備訊號系統運作。
田北辰：若後備都有事，那麼為甚麼要後備？:
立法會鐵路事宜小組委員會主席、實政圓桌議員田北辰指出，故障普遍有兩類，一類是路障出現狀況或異物，而另一類就是控制室和伺服器出問題。田北辰指，主伺服器轉換至後備伺服器通常能夠做到無縫交接，但由後備伺服器轉換至人手控制，整條線均需要停駛。他質疑主系統及後備系統先後故障：「若後備都有事，那麼為甚麼要後備？」，認為港鐵應交代何時就後備伺服器進行維修。
2019始完成更換訊號系統:　港鐵明言或導致表現不穩:
港鐵目前正在為各條列車線路更換系統，當中東鐵線多個車站的路軌訊號設備已經完成安裝，整個工程預計2019年完成。每晚凌晨收車後，港鐵都會加派人手更換相關設備，港鐵更形容工程複雜程度猶如進行「換腦手術」。
港鐵亦在去年11月向立法會提交的文件承認，更換訊號系統「並不可能完全免除風險」，可能導致系統表現不穩，服務中斷的機會或會增加。被問到是否和更換訊號有關時，港鐵車務營運總管李聖基今日表示「看不到相關情況出現」，及後再補充指要待「晚上收車後再作詳細檢查才能確認事故原因」。
目前全港所有重鐵的列車，都是由耗資1.1億元更新、位於青衣的「超級控制中心」負責訊號運作，東鐵線自然不會例外。今次東鐵線罕有全面停駛，是主系統及後備系統同時故障，人手重啟亦失敗，2小時後才能以後備系統恢復運作。李聖基稱強調後備系統和主系統在「安全及可靠性都是沒有分別」。
工會：東鐵線缺車站列車訊號系統　人手短缺致難以兼顧:
但不論是前線港鐵車長及港鐵工會，都認為今次事件非常罕見，形容是「災難級」事故。香港鐵路專業人員工會主席黃源活表示，據他理解今次是中央列車控制系統（TCS）出現故障，「即係中央系統見唔到啲車，亦都控制唔到（列車）」。黃源活直言今次事故「罕見」，已經多年無出現類似事件。
黃源活又分析，除了東鐵線以外，其餘的重鐵線近年陸續進行小規模更新，加裝站與站之間的列車訊號系統，即使中央訊號系統失靈，車站之間的列車亦能以上述系統維持基本運作。但東鐵線的訊號已有超過10年未有作更新，比其他線路「少一層保障」。他認為東鐵線的問題，是源於近年港鐵維修人手短缺，加上大量新建工程在這幾年進行，員工難以兼顧，「如果公司有聽工會意見，增加人手，今天情況應改善很多」。
本身是港鐵車長的葵青區區議員梁志成表示，印象中過往從未出現中央訊號系統大規模故障，形容事件是「災難級」。他續指，每條港鐵線路的訊號系統都是獨立運作，今次未知是否會影響其他線路，亦難以確定是否和晚上更換訊號系統有關。
"
148814,https://www.hk01.com/01觀點/148814/東鐵癱瘓-觀點-港鐵又出事-高層要減人工,本周四（1月11日）早上，東鐵綫因為信號系統事故，全綫停駛2.5小時。乘客被迫困在侷促的車廂，又要苦候巴士小巴，打亂上班上學。港人無不質疑，即使港鐵多番指出已經投放資源改善信號系統，但事故仍然頻生，市民何以再旨意鐵路作為主要交通運輸工具？,2018-01-11 10:38:00,['本周四（1月11日）早上，東鐵綫因為信號系統事故，全綫停駛 2.5 小時。乘客被迫困在侷促的車廂，又要苦候巴士小巴，打亂上班上學。港人無不質疑，即使港鐵多番指出已經投放資源改善信號系統，但事故仍然頻生，市民何以再旨意鐵路作為主要交通運輸工具？'],"港鐵車務營運總管李聖基在事故發生後兩個多小時，向公眾致歉，交代信號故障原因，指伺服器出現不暢順，工程人員用人手重新啟動系統伺服器也不成功，修復需時，並會在晚上收車後詳細檢查。

外界有質疑，訊號故障不等於供電故障，列車可以「導行員操作」，不必全綫停駛。當然，港鐵可能出於安全考量，擔心列車碰撞，也可能因為班次太密，需要時間調度，但港鐵有否辦法維持最低服務，例如調度列車到就近月台落客等，港鐵需要多加交代應變安排。

此情此景，港人絕不陌生，去年 8 月港鐵觀塘綫就故障十小時，市民通勤大受阻礙。港鐵除了道歉和徹查事故原因外，更要立刻檢討懲罰機制。今次事故導致停駛，理應不會如上次觀塘綫故障般取巧，只計算最長的列車服務延誤時間，即 83 分鐘，罰款只有 200 萬元。即使如此，我們要警告港鐵，勿在罰則鑽空子，愚弄市民。
 


不論罰款多少，罰款不應轉為港鐵的乘車小恩小惠式「回贈」，應該把罰金投放於其他交通工具。更重要的是，管理層必須問責，考慮薪酬和職位時要計算事故的影響，包括扣減花紅，減低加薪幅度。長遠而言，營運表現和事故程度必須和待遇掛勾，才可令管理層「上心」，提升港鐵的維修保養質素。

東鐵綫是新界東來往港九的唯一鐵路綫，遇上故障，牽連甚廣。日後即使有沙中線，也只能替代大圍至紅磡段服務，大埔和北區市民遇事唯有靠巴士「出城」。那邊廂，九巴因應事故，早上增設臨時路線應付人流。政府應該檢討應變安排，在下次事故的預備更充足。
本來，鐵路服務是舒緩路面交通之道，但大前提是鐵路服務穩定可靠。港鐵恃著一鐵獨大，捨我其誰的態度運作，對香港絕無益處。港鐵連番失誤，負了港人期望。政府愈加強港鐵公共交通骨幹的地位，社會風險卻愈大。政府身為港鐵大股東，必須狠下心腸，整頓港鐵，更要慎思要否平衡交通工具比重，保障市民順利出行。
"
981354,https://www.hk01.com/突發/981354/港鐵紅磡站故障完成復修-屯馬綫逐步復常-屯公6車意外亦解封,港鐵於今日（15日）傍晚5時許表示，由於紅磡站附近有信號故障，屯馬綫列車駛經尖東站和何文田站路段時需要慢駛，屯馬綫來往屯門站及烏溪沙站的行車,2024-01-15 09:30:31,"['港鐵於今日（15日）傍晚5時許表示，由於紅磡站附近有信號故障，屯馬綫列車駛經尖東站和何文田站路段時需要慢駛，屯馬綫來往屯門站及烏溪沙站的行車時間預計需要額外10至15分鐘。及至晚上約6時45分，故障已完成復修，屯馬綫列車服務逐步回復正常。', '另外，屯門公路於下午5時25分發生6車相撞意外，涉及5輛私家車及一輛客貨車，一名乘客報稱不適。運輸署表示，屯門公路往九龍方向近豪景花園部分行車線封閉，往屯門方向快線亦已封閉；及至傍晚6時半，現場全線解封，惟車龍有待消散。']","《香港01》記者到紅磡站視察情況，發現紅磡往屯門方向擠塞；另外，有返回屯門及元朗的乘客羅先生及劉先生表示，他們由6時起於紅磡站開始候車，現時已經等了兩班車但仍然未能夠上車，相信要等到第三班車方可上車。
"
961955,https://www.hk01.com/社會新聞/961955/將軍澳綫過海路段列車停服務超一小時-料港鐵按機制罰款200萬元,港鐵將軍澳綫鰂魚涌站附近路段受積水影響，來往北角站至調景嶺站列車服務於下午2時25分左右暫停，於3時許才處理好積水，3時30分起恢復正常列車服務,2023-11-15 08:22:10,['港鐵將軍澳綫鰂魚涌站附近路段受積水影響，來往北角站至調景嶺站列車服務於下午2時25分左右暫停，於3時許才處理好積水，3時30分起恢復正常列車服務。'],"政府與港鐵早前檢討「可加可減」機制，包括調整港鐵服務表現安排，相關罰款機制將提高延誤多於3小時的事故罰款，並為發生在繁忙時間的事故引入1.2倍款額增加安排，每宗事故「封頂」罰款由2,500萬元上調至4,000萬元。
今次將軍澳綫事故，港鐵約下午2時25分公布受影響即時暫停列車服務，至3時許才稱列車服務將在3時30分起恢復正常，料受影響時間超過1小時。
事故非發生在繁忙時間　罰款毋須以1.2倍計算:
按現行罰款安排，由於發生時間並非在繁忙時間，故不需以1.2倍計算款額，故預料港鐵需為今次事故撥出200萬元回贈予乘客。
港鐵今年起亦改變之前服務回贈安排，由原來3%車費回贈，變為當「服務表現回贈」帳戶積滿2,500萬元後，港鐵會在特定星期六或日安排一天「感謝日」回贈乘客。
"
938091,https://www.hk01.com/突發/938091/港鐵欣澳至青衣站信號故障-服務經搶修後逐步回復正常,港鐵今日（6日）下午5時許宣布，欣澳站至青衣站之間有信號故障，東涌綫及機場快綫列車一度需要額外行車時間，港鐵人員進行搶修後， 晚上8時45分起,2023-09-06 09:20:27,['港鐵今日（6日）下午5時許宣布，欣澳站至青衣站之間有信號故障，東涌綫及機場快綫列車一度需要額外行車時間，港鐵人員進行搶修後， 晚上8時45分起，服務逐步回復正常。'],
935614,https://www.hk01.com/社會新聞/935614/颱風蘇拉-高鐵8-31至9-3來往西九及內地約40班次取消-附名單,【打風/風球/熱帶氣旋】香港天文台今日（30日）傍晚5時40分發出一號戒備信號，港鐵表示，內地鐵路單位通報，受颱風影響，8月31日至9月3日部份往來,2023-08-30 10:58:34,['【打風/風球/熱帶氣旋】香港天文台今日（30日）傍晚5時40分發出一號戒備信號，港鐵表示，內地鐵路單位通報，受颱風影響，8月31日至9月3日部份往來香港西九龍站與深圳北、潮汕及廈門一帶的列車服務會有所調動或取消。港鐵指，乘客可在30天內於12306網站或手機應用程式，或到香港西九龍站辦理退票。'],"8月31日:的車務調動：
G6388、G6381:終點站更改為深圳北站。
取消以下車次:
由香港西九龍站出發：G6392/89、G5614、G5612 、G5610、G3006、G3008:
由內地出發：G6390/1、G6387、G5609、G3005、G3007:
9月1日:取消以下車次：
由香港西九龍站出發： G5612 、G5610、G3006、G3008、G6586、G6588、G6514、G5604、G5650、G5652、G5654、G6562:
由內地出發：G5609、G3005、G3007、G6585、G6587、G6513、G6509、G5651、G5653、G5655、G6559:
9月2至3日:取消以下車次：
由香港西九龍站出發：G5612 、G5610、G3006、G3008:
由內地出發：G5609、G3005、G3007:
港鐵指，乘客可在30天內於12306網站或手機應用程式，或到香港西九龍站辦理退票。港鐵續指，未來數天列車服務可能仍會受颱風影響，乘客在出發前可透過12306網站，或手機應用程式查閱車次的最新資料。另外，香港西九龍站、高速鐵路網頁及手機應用程式亦會發放相關資訊；乘客亦可致電客務熱綫 21200888查詢。
"
929870,https://www.hk01.com/突發/929870/港鐵上水站信號故障完成臨時復修-東鐵綫服務逐步復常,港鐵表示，東鐵綫上水站附近有信號故障，東鐵綫列車駛經羅湖站 / 落馬洲站至上水站路段時需要慢駛，東鐵綫來往金鐘站及羅湖站 / 落馬洲站的行車時,2023-08-14 12:05:46,"['港鐵表示，東鐵綫上水站附近有信號故障，東鐵綫列車駛經羅湖站 / 落馬洲站至上水站路段時需要慢駛，東鐵綫來往金鐘站及羅湖站 / 落馬洲站的行車時間，一度預計需要額外15至20分鐘。至晚上約9時半，港鐵稱上水站附近的信號故障已完成臨時復修，東鐵綫列車服務逐步回復正常，維修人員會在現場監察有關情況，並已安排在晚上非行車時間詳細跟進。', '《香港01》記者晚上近9時在大埔墟站觀察，月台人流頗多，部分乘客要等多於一班車才可上車。', '警方則表示，於晚上7時29分接報，指東鐵綫上水站往金鐘方向發生信號故障，列車服務延誤。']","港鐵回覆指，14日晚上約7時25分，東鐵綫上水站附近有信號故障，列車駛經羅湖站／落馬洲站至上水站路段時需要慢駛，港鐵工程人員隨即到場進行搶修。晚上約9時30分，經工程人員完成臨時復修後，東鐵綫列車服務陸續回復正常。工程人員會繼續在現場密切監察有關情況，並會在晚上非行車時間進行詳細跟進。處理事故期間，東鐵綫列車服務曾作出調整，來往金鐘至大埔墟站每8分鐘一班，來往大埔墟至羅湖站每15分鐘一班，來往大埔墟至落馬洲站則每30分鐘一班。期間，東鐵綫沿綫車站及列車車廂有作出廣播，通知乘客最新的列車服務資訊。
"
911770,https://www.hk01.com/社會新聞/911770/旺角站設備故障-觀塘綫來往黃埔及調景嶺需額外15至20分鐘,港鐵於7時48分公布，由於有列車在旺角站出現設備故障，觀塘綫來往黃埔站及調景嶺站的行車時間預計需要額外15-20分鐘。現時觀塘綫月台上的乘客較多,2023-06-22 23:47:50,['港鐵於7時48分公布，由於有列車在旺角站出現設備故障，觀塘綫來往黃埔站及調景嶺站的行車時間預計需要額外15-20分鐘。現時觀塘綫月台上的乘客較多，候車時間亦會較長。請市民為行程預留充裕時間，並考慮使用港鐵其他綫路或其他交通工具。港鐵職員現正進行搶修工作。'],
910579,https://www.hk01.com/突發/910579/港島綫列車受阻近句鐘-金鐘站人群包圍職員了解-復常後現小蝦碌,今晚8時許，港鐵港島綫灣仔站有人打開列車緊急出口斜道，致港島綫列車服務受阻，上環站來往鰂魚涌站列車服務一度暫停，至晚上約9時許逐步恢復正常,2023-06-19 14:15:19,['今晚8時許，港鐵港島綫灣仔站有人打開列車緊急出口斜道，致港島綫列車服務受阻，上環站來往鰂魚涌站列車服務一度暫停，至晚上約9時許逐步恢復正常。列車服務受阻期間，有港鐵工程人員及警員在灣仔站往堅尼地城方向的月台調查，工程人員在車尾以電筒照射幕門及月台作檢查，其後亦巡視月台以確保一切正常。金鐘站則有大批搭客堆滿月台，包圍職員查問，有職員指示乘客前往指定出口乘搭接駁巴士。'],"事發時《香港01》亦有記者身在金鐘站，當時月台堆滿大批乘客，職員則發出廣播「可使用我哋免費嘅接駁巴士」，提醒乘客可往指定出口乘搭；有一批乘客則包圍職員，希望了解事件詳情，氣氛尚算平靜。其後有車站廣播稱列車服務已經恢復，部分剛出閘擬轉乘其他交通工具的乘客聞訊顯得一臉無奈。
列車服務恢復正常後，灣仔站發生一次「小蝦碌」，當時已有空載列車埋站，乘客亦陸續獲放行到月台，惟月台尚未有廣播表示列車服務恢復正常，乘客、警員均未知可否上車，但經溝通後乘客又獲准上車，列車接載乘客後隨即如常開出。
警方表示，於晚上8時11分接獲報案，稱港鐵灣仔站一列往堅尼地城方向的列車，埋站後沒有開門，惟車尾的逃生門打開，其後乘客已全部離開車廂，警方將暫案列作「求警調查」。
"
910553,https://www.hk01.com/突發/910553/港鐵灣仔站列車緊急出口被打開-上環來往鰂魚涌站服務一度暫停,港鐵港島綫列車服務今晚（19日）一度受阻。港鐵於晚上約8時16分宣布，由於灣仔站有人打開列車緊急出口斜道，令港島綫列車服務受阻，上環站來往鰂魚,2023-06-19 12:23:26,"['港鐵港島綫列車服務今晚（19日）一度受阻。港鐵於晚上約8時16分宣布，由於灣仔站有人打開列車緊急出口斜道，令港島綫列車服務受阻，上環站來往鰂魚涌站服務一度暫停。列車服務至晚上約9時逐步回復正常。', '警方表示，於晚上8時11分接獲報案，稱港鐵灣仔站一列往堅尼地城方向的列車，埋站後沒有開門，惟車尾的逃生門打開，目前乘客已全部離開車廂，警方將暫案列作「求警調查」。']","事故期間，除港鐵綫上環站來往鰂魚涌站暫停服務外，堅尼地城站來往上環站只維持約5分鐘一班車，鰂魚涌站來往柴灣站則約8分鐘一班車，港鐵並安排免費接駁巴士來往上環站和鰂魚涌站，亦呼籲乘客可考慮改搭其他交通工具。
"
890376,https://www.hk01.com/深度報道/890376/策解-公共交通-香港真的是-全球第一-嗎,香港公共交通工具的使用率一直佔總出行比例的九成左右，屬於全球最高水平。然而，近年港鐵發生多起「甩門」和「脫軌」等事故，伴隨各項公共交通服務,2023-04-24 02:59:29,['香港公共交通工具的使用率一直佔總出行比例的九成左右，屬於全球最高水平。然而，近年港鐵發生多起「甩門」和「脫軌」等事故，伴隨各項公共交通服務的加價潮，市民難免重新檢視每天依賴的公交質量。特區政府和立法議員不時自詡公共交通系統排名是「全球第一」，但從實際情況來看，香港公交服務品質真的如此優秀嗎？治港者們曾否細究排名指標，又是否知道所謂的神話少不了數字遊戲的堆砌？'],"服務表現缺乏衡量指標:
上周四（4月20日），立法會通過新界北張欣宇動議、經新界東南林素蔚、航運交通界易志明修正的「提升公共交通服務表現」議案，促請特區政府釐定服務指標，改善事故通報及資訊發放機制。
「一個不會變化的指標不會是好指標。」香港新方向張欣宇在動議議案時，以「港鐵準時率99.9%」的數字為例，指出停駛等嚴重事故的出現未能在這一數字上得到體現，因此準時率無法用於判斷港鐵的服務表現。他建議引用「受影響乘客人數」指標，譬如繁忙時間發生的事故比深夜帶來的影響更大，從而更加全面反映事故的嚴重程度。
民建聯新界西南議員陳恆鑌同樣對港鐵數據表示質疑，因為「準時率99.9%」聽起來很高，實際是因為計算的基數太大；但如果單看意外發生的數字，有150多起，其中還包括甩門、脫軌等嚴重情況，這意味着一年365日，港鐵每兩日就會發生一宗事故。
港鐵或會反駁，每年都會發表年報公示運營服務表現。不過，那更像是份財務報告，報告的對象是投資者，而非政府和公眾。在20多個章節中，僅有「業務回顧 ─ 香港客運服務 — 車務營運」一節涉及營運表現，其餘有近半都在列舉財務收益和股票投資。
港鐵沒有認真對待營運公示:
儘管港鐵也會在年報交代事故數量，例如今年寫明「重鐵網絡和輕鐵網絡的須呈報事故數目為880宗，較2021年增加7.1%」；然而，那是港鐵死板地根據《香港鐵路規例》的規定，所列舉關於在港鐵範圍出現的死亡或重傷的案例、列車碰撞和出軌的事故，而該數字往往涵蓋臥軌自殺以及在扶手電梯、升降機及行人輸送帶上發生的意外；因此，公眾難以單從「港鐵呈報事故數目」判斷事故的嚴峻程度，以及港鐵所負有的責任大小。
此外，港鐵宣稱自己的準時程度為99.9%，而「延誤」的定義為由港鐵可控制的因素導致31分鐘或以上的延誤，如2022年港鐵共錄得八宗延誤。顯然，這八宗延誤不是非準時程度0.1%的全部，那麼其它部分的「延誤」數量如何、延誤時長如何，就不得而知了。
我們不妨與同是上市公司的新加坡地鐵SMRT進行對比，看看該公司如何自評服務表現。其母公司SMRT集團是新加坡的公共交通運營商，提供地鐵、巴士和的士等交通服務，2016年被淡馬錫控股全面收購。SMRT每年發布業務回顧報告，都會交代運行效率和安全表現，以及這些數據的統計口徑。例如，計算不同路線的「平均故障公里數」，即5分鐘以上延誤前累計的公里數，衡量運行效率；在安全方面，以每百萬工時的事故數量，計算員工的事故率，並每百萬乘客人次的事故數量，計算乘客的安全表現。
政府沒有盡責監督港鐵表現:
相較之下，港鐵明顯沒有認真對營運表現進行統計和公示，而擁有超過7成股權、理應負責監管港鐵運作的特區政府，同樣沒有重視公開數據對提升公交品質的重要。
張欣宇用「倒退」二字形容公共交通服務資訊透明度的變化。他提到，自己曾向政府查詢東鐵綫繁忙時段各車站客流量卻遭到拒絕，然而在2009年的立法會文件中，港鐵卻有提供將軍澳全線每個車站之間的客流量數據，可見當局標準不一、做法混亂。他呼籲政府建立資訊公開機制，對一定嚴重程度的事故調查報告，予以公開。
事實上，政府對於資訊統計的處理，向來十分粗糙。在運輸署年報中，公共交通的統計僅有平均每日乘客人次，對巴士、地鐵的統計也無外乎路線網路、票價、車輛硬件設施等，對交通意外則只有意外次數的數字，難以從這些數據中一窺各項公共交通服務的表現如何。去年11月，運輸署推出2021交通統計年報互動網站（atc.td.gov.hk），旨在讓公眾更方便地查閱相關數據。然而，這一網站不僅是全英文，並且使用「AADT」「ADT」等並不普及的英文縮寫指代關鍵性指標，讓非專業人士在查詢時一頭霧水。
公開資訊有助提高服務品質:
相比之下，儘管倫敦地鐵的準時率等表現不如港鐵，但政府在統計報告中會給出詳盡的統計數字，公開統計口徑，使得公眾可以清楚了解和監督公共服務的表現。
英國倫敦政府的Transport for London（TfL）會分門別類統計不同交通服務的表現，譬如地鐵全日平均、工作日和早高峰時期的乘客需求量，與疫情前同期的數據進行對比，從而判斷疫情後公共交通的恢復狀況。不同於港鐵只以「準時程度達到99.9%」宣告自己的成功，TfL會給出乘客超額等待的平均時長（Excess wait time），以及系統正常運行的時間佔總時間的百分比（Network availability measure），並分析上述數值出現波動的原因。例如在2021/22年的報告中，TfL便指出超額等待時長的增加，與2022年第一季度發生的兩次電源故障和一次工業行動有關。
此外，乘客對公共交通的使用體驗也是統計的重要部分。TfL統計了由港鐵子公司運營的伊利沙伯線在早高峰時期乘客的站立密度，對比分析實際密度與預測密度的差異及成因，從而更好地調整路線規劃。然而，特區政府在處理港鐵負荷過載的問題時，僅以「鐵路設計可容納每平方米平均站立最多6人」、「可加至2.5分鐘一班」等說詞搪塞。
數字遊戲「締造」公交神話:
特區政府在統計研究方面的失職，也使得政府官員在評價本港公共交通時霧裏看花，沉迷於一些透過數字遊戲所堆砌的「交通服務表現優秀」的神話當中。
是次立法會「提升公共交通服務表現」議員議案辯論中，署理運輸及物流局局長廖振新及多位議員都提到香港的公共交通系統排名是「全球第一」，而有關資料的來源皆是出自美國一間大學進行的交通研究。不過，香港的公共交通表現果真如此優異？
議員和官員所提及的這份報告，是由美國加州大學柏克萊分校及奧緯諮詢論聯合發布的《城市流動性準備指數報告（Urban Mobility Readiness Index）》，以基礎設施、社會影響、市場吸引力、系統效率和創新作為維度、納入57個指標進行綜合衡量全球60個主要城市的交通情況。綜觀整體比較，香港的排名實際為第16名。
「最有效率」並非執政智慧最大化:
該報告在2022年首次援引「公共交通（Public Transit）」子指標，綜合計算公共交通的速度和承載力等指標，而香港所謂的「全球第一」便是來源於此。報告評價香港高密度的車站和強大的鐵路網絡，能夠滿足眾多人口的通勤需求，地鐵的利用率全球最高，公共交通也成為最受通勤者歡迎的交通方式。報告亦指出，由於香港人口密度高，政府將公共交通的優先級別置於私人交通之上，並將地鐵系統整合到城市基礎設施中。
換而言之，香港公共交通系統的表現是「全球最有效率」，不是「全球第一」，而它的高效率得益於「以鐵路為骨幹」的政策，以及私人交通出行的犧牲。
道路資源作為公共性的資源，政府默許港鐵一家獨大以換取四通八達的鐵路網絡；通過徵收高昂的首次登記稅和車牌費，以經濟誘因嚴格限制私家車的數量，讓私人汽車成為中產以上階級的專利。與此同時，行人步行時常常需要穿過隧道和天橋，將並不寬敞的街道優先讓給車輛，而不能共享街道的空間。這並不公平，卻最有效率。港府在「公平」與「效率」之間的權衡輕重，是執政理念的體現，但不等同於執政智慧的最大化。
其他公交全部身陷財務困境:
實際上，受新冠病毒疫情衝擊，除了「作為骨幹」的港鐵的業務營收蒸蒸日上，「作為輔助」的專營巴士、小巴和的士等其它業務，全都身陷囹圄。
根據立法會交通事務委員會上月發布的文件，2020-2022年期間，大多數專營巴士的運營都處於虧損狀態，其中城巴的虧損額更是超過一億元。易志明在動議修正案時便為巴士營辦商鳴不平，認為專營巴士和專線小巴需要按照服務標準營運，而收費卻由政府單方面決定，再加上以鐵路為骨幹的政策，導致公交市場份額減少，大多數公交營辦商都面臨經營困難。
的士和小巴行業則面臨著意外率高及人手不足的問題。上月在北角炮台山道發生一起的士嚴重車禍，84歲的士司機涉嫌危險駕駛被捕。那是今年首季的第七宗涉及70歲以上的士司機的交通意外，引發大眾關注。選委界陳紹雄分析，小巴和的士高齡駕駛者意外率高，主要原因是行業內人手短缺、青黃不接；而的士行業人手不足的根本原因是收入水平低。自由黨選委界李鎮強指出，的士司機屬於自僱人士，收入水平落後於其它行業。目前擁有的士駕駛執照的有20萬人，其中60歲以上的有11萬人，佔總數的一半以上。
複製港鐵模式成唯一出路？:
如何解決上述公交服務行業的問題？多位議員提議政府協助公交營運商增加非票務收入，譬如翻新輪渡碼頭，增加物業出租的收益；進一步發展中環碼頭上蓋的餐飲業務，增加餐飲收入。選委界管浩鳴亦提議將「可加可減機制」普及化至其它公共交通，「各個交通企業都應該設立可加可減機制，而非單一申請加價，再由行政會議決定加幅。」
署理運輸及物流局局長廖振新在總結發言時，表示政府一直鼓勵及協助專營巴士營辦商開源節流，包括通過巴士路線重整以優化巴士服務網絡、進一步提升營運效益。至於非票務收入的部分，當局會繼續與專營巴士營辦商積極探討擴闊非票務收入的來源的方案，並對多利用渡輪碼頭的設施去增加其非票務收入的提議表示支持。
不過，令人擔憂的是，如果複製，即通過建設物業餐飲等商用場所幫助公交營運商獲得收益，對公交服務品質有何成效？年年引發熱議的港鐵票價加價風波，便警示港鐵模式的前車之鑒：私營收益的優先級高過了公營的鐵路服務，最後物業收益並沒有帶來票價的普惠，反而讓港鐵由公共交通服務的提供者變成了房地產開發商。
"
